ID,Aware_M,Aware_P,Aware_T,Aware_B,Aware_MV,Strong_M,Strong_P,Strong_T,Strong_B,Strong_MV,Known_M,Known_P,Known_T,Known_B,Known_MV,Attr_M,Attr_P,Attr_T,Attr_B,Attr_MV,Dr_1,Dr_2,Dr_3,Dr_4,Dr_5,Dr_6,Dr_7,Dr_8,Dr_9,Dr_10,Dr_11,Dr_12,Dr_13,Dr_14,Dr_15,HowLong,NPS,Prod_data,Prod_sms,Prod_call,Prod_extra,Prod_other,Cont_winkel,Cont_tel,Cont_mail,Cont_social,Cont_web,Gender,Age,Dr_12r,F_pricevalue,F_productquality,F_innovativeness,F_CRM,F_community,,,,,,,
R_51MkD56M1sd49HD,4,3,3,3,4,6,6,6,4,5,7,7,7,7,6,6,6,4,4,6,4,2,6,6,4,4,5,5,6,6,4,2,6,6,6,4,8,4,3,5,2,1,3,3,5,5,5,1,25,6,4.33,5.00,6.00,5.50,3.00,,,,,,,
R_77hX1aytEimnEDH,3,3,2,2,5,4,5,5,3,6,6,6,5,4,3,5,5,5,6,7,4,4,7,4,7,7,6,3,4,4,5,2,6,6,7,4,9,4,2,1,3,5,1,5,3,1,6,1,26,6,6.67,5.50,6.33,3.50,4.00,,,,,,,
R_5BFFsrlXH2PYHhb,5,3,1,2,5,6,7,#NULL!,6,7,7,7,#NULL!,7,6,3,5,#NULL!,4,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,5,10,5,4,3,2,1,7,7,7,7,7,1,24,2,7.00,4.50,7.00,7.00,7.00,,,,,,,
R_bC5I1RBqiFVPAWN,5,4,3,3,5,6,6,6,5,6,6,6,5,5,6,6,5,5,5,6,5,4,7,5,6,5,7,4,6,6,6,2,6,6,6,3,9,2,5,3,4,1,3,4,7,6,7,1,26,6,6.00,6.00,6.00,4.50,4.50,,,,,,,
R_0JtlvPZg4ZIICbz,5,5,5,5,5,2,4,2,6,7,7,7,5,7,3,2,2,2,5,5,6,5,6,4,5,6,6,4,5,6,6,1,4,4,5,3,10,3,5,4,2,1,1,1,6,7,7,1,31,7,5.67,6.50,4.33,4.00,5.50,,,,,,,
R_dm3qHrny75m97QV,3,5,3,4,5,6,7,7,5,7,7,7,7,6,4,5,7,4,6,7,7,6,6,5,6,6,6,4,6,5,6,2,5,5,7,4,9,5,2,3,4,1,5,3,4,7,7,0,28,6,6.00,6.00,5.67,4.50,6.50,,,,,,,
R_cCGgANGCZyPBSu1,2,2,2,4,5,4,4,4,5,7,6,5,6,6,3,4,4,4,5,7,1,1,4,5,6,6,6,5,6,5,6,1,4,6,7,3,10,4,5,1,3,2,7,5,7,2,7,1,29,7,6.00,6.50,5.67,5.00,1.00,,,,,,,
R_0iZjh6D1B9w3Osd,2,1,3,2,4,2,#NULL!,6,6,6,7,#NULL!,7,6,4,3,#NULL!,6,5,6,4,5,5,6,6,6,7,5,7,7,6,2,5,6,7,4,10,2,4,5,3,1,3,3,6,5,6,1,29,6,6.33,6.00,6.00,5.50,4.50,,,,,,,
R_0AhPUmkSyINESXP,4,4,5,4,5,6,7,5,5,5,6,7,6,6,3,5,6,6,6,6,5,5,3,5,4,6,5,6,5,5,5,3,6,6,7,5,8,4,5,3,2,1,5,6,7,6,7,0,25,5,5.00,5.00,6.33,5.50,5.00,,,,,,,
R_3jAf8Hsozn3vuzr,5,5,5,5,5,6,6,5,6,7,7,7,7,7,6,2,2,5,5,7,4,4,6,5,7,7,7,4,4,4,6,1,4,4,6,5,10,5,4,1,2,3,1,6,6,6,5,1,27,7,7.00,6.50,4.67,4.50,4.00,,,,,,,
R_bOVViMaajYUHRc1,4,4,4,4,4,4,4,4,4,4,5,5,5,5,3,3,3,3,7,7,4,4,4,6,6,7,7,5,5,6,6,5,6,6,6,2,10,2,3,4,5,#NULL!,4,4,4,4,4,0,23,3,6.67,4.50,6.00,5.50,4.00,,,,,,,
R_5t1pFfreD3UDRzL,3,5,3,3,5,6,6,6,5,6,6,7,7,6,3,3,6,6,5,6,6,7,5,5,6,6,6,3,6,3,6,3,5,5,5,4,8,5,#NULL!,#NULL!,#NULL!,4,6,5,7,6,7,0,32,5,6.00,5.50,5.00,4.00,6.50,,,,,,,
R_aWZ6i9gCpw62fqd,3,5,5,2,5,5,7,6,3,6,6,7,6,3,3,5,7,6,5,6,4,6,6,3,6,7,6,4,6,6,4,4,6,6,6,5,8,5,4,2,3,1,2,6,5,2,5,0,26,4,6.33,4.00,6.00,3.50,5.00,,,,,,,
R_eXn4ZqPoZ6e8Xtj,4,5,5,3,5,6,7,7,6,6,7,7,7,7,6,5,6,6,6,7,4,4,6,6,6,6,6,6,6,6,6,2,7,7,7,3,9,5,3,2,4,1,4,4,7,2,6,0,32,6,6.00,6.00,7.00,6.00,4.00,,,,,,,
R_ai8tU01VaUzQfm5,3,4,3,4,4,4,4,4,4,4,7,7,7,7,5,4,4,4,4,5,3,5,4,4,6,6,6,4,4,4,6,4,5,6,7,3,9,4,3,2,5,1,2,3,7,4,5,1,26,4,6.00,5.00,6.00,4.00,4.00,,,,,,,
R_bBeBR8kdLqxbEnX,4,4,2,2,5,2,3,4,4,7,6,6,6,6,6,2,2,2,2,7,7,6,6,7,7,7,7,6,7,7,7,1,7,7,7,3,10,5,3,4,2,1,7,7,7,7,7,0,28,7,7.00,7.00,7.00,6.50,6.50,,,,,,,
R_ctOwXpnKUAbvIpL,3,4,2,3,5,4,4,4,5,6,6,7,6,4,4,1,2,2,3,7,5,2,6,6,7,7,6,6,5,5,5,2,7,6,7,6,10,4,1,3,2,5,1,3,7,5,5,0,23,6,6.67,5.50,6.67,6.00,3.50,,,,,,,
R_1BUY8ElwDy0gBmZ,4,3,2,4,5,6,6,4,5,5,7,7,7,7,6,6,5,5,5,6,3,3,6,4,6,6,6,4,6,5,5,3,6,7,6,4,8,5,4,2,3,#NULL!,3,5,5,3,5,0,22,5,6.00,5.00,6.33,4.00,3.00,,,,,,,
R_9n3WWMC2FTBpCvz,5,5,5,5,5,6,6,6,6,6,7,7,6,7,6,7,6,7,5,7,7,7,7,4,7,7,7,7,7,7,7,2,7,7,7,5,10,3,5,4,2,1,7,4,7,6,4,1,24,6,7.00,6.50,7.00,5.50,7.00,,,,,,,
R_4VFxmZm6TVV6aNv,5,4,4,4,5,6,6,6,6,6,6,6,6,6,6,7,7,4,4,7,7,7,7,7,7,7,7,7,7,7,4,4,7,7,4,4,10,5,4,2,1,#NULL!,1,1,7,7,7,1,31,4,7.00,4.00,6.00,7.00,7.00,,,,,,,
R_3KODXU8OYqN54qx,1,3,1,1,4,#NULL!,7,#NULL!,#NULL!,5,#NULL!,7,#NULL!,#NULL!,5,#NULL!,1,#NULL!,#NULL!,7,6,5,6,7,6,7,6,7,7,5,6,4,6,6,6,5,10,5,2,3,4,1,5,5,7,7,7,0,32,4,6.33,5.00,6.00,7.00,5.50,,,,,,,
R_ai4P4i7DQBPLiGp,3,2,1,4,5,3,6,#NULL!,4,7,7,7,#NULL!,7,7,3,7,#NULL!,4,7,4,4,6,4,5,6,6,7,7,5,5,1,6,7,7,5,9,5,3,4,1,2,2,1,6,3,5,0,31,7,5.67,6.00,6.67,5.50,4.00,,,,,,,
R_eOQCQOOzYp1yxGl,5,3,5,2,4,5,5,6,4,3,7,7,7,7,6,6,5,6,5,5,5,6,6,5,7,7,7,5,7,7,7,1,6,7,7,3,10,4,3,2,5,1,3,3,5,5,7,1,24,7,7.00,7.00,6.67,5.00,5.50,,,,,,,
R_b3FpS0FIdu2eEq9,4,3,2,2,4,5,4,4,4,6,6,7,7,5,3,5,6,2,4,5,6,5,5,6,6,6,7,7,6,6,4,5,6,4,5,2,8,5,4,2,3,1,4,3,6,6,6,0,32,3,6.33,3.50,5.00,6.50,5.50,,,,,,,
R_8i7VUJrxJP2soWp,4,5,4,2,4,6,6,6,5,5,7,7,6,6,5,6,6,5,5,6,7,7,7,7,7,7,7,7,7,7,6,3,6,7,6,4,10,5,4,3,2,1,7,5,6,6,7,0,21,5,7.00,5.50,6.33,7.00,7.00,,,,,,,
R_bK5j8xSsHkWIY73,4,4,4,4,4,5,6,5,6,6,6,6,5,6,6,5,7,5,6,7,4,4,5,5,4,4,6,3,5,5,4,4,5,5,4,5,7,5,3,4,2,1,7,3,6,6,6,1,22,4,4.67,4.00,4.67,4.00,4.00,,,,,,,
R_dhGnFy4TfFoG3jL,4,4,4,5,5,6,5,6,5,6,6,6,6,6,6,5,5,5,6,7,4,4,6,6,6,6,6,6,6,5,4,4,4,4,4,3,10,2,3,4,5,1,4,1,7,4,7,0,33,4,6.00,4.00,4.00,6.00,4.00,,,,,,,
R_1SpWuQ0yhetJ2Op,3,4,2,2,5,3,6,3,3,7,6,6,4,6,3,5,6,4,3,7,4,4,7,6,7,6,7,4,6,6,5,2,5,4,4,3,10,5,3,2,4,1,4,4,5,4,4,1,20,6,6.67,5.50,4.33,5.00,4.00,,,,,,,
R_1BavxNEKo5WJedL,1,2,2,1,5,#NULL!,6,6,#NULL!,6,#NULL!,6,6,#NULL!,5,#NULL!,5,5,#NULL!,5,2,3,6,6,6,6,6,4,5,6,5,5,5,5,5,5,7,4,5,3,2,1,5,3,7,5,7,1,23,3,6.00,4.00,5.00,5.00,2.50,,,,,,,
R_25hVAISSCbtxgwZ,1,4,2,1,4,#NULL!,5,6,#NULL!,6,#NULL!,7,7,#NULL!,5,#NULL!,4,6,#NULL!,6,4,5,5,4,4,5,4,4,4,4,6,2,6,5,6,3,7,1,4,3,2,5,1,1,1,4,7,0,18,6,4.33,6.00,5.67,4.00,4.50,,,,,,,
R_bQRytmyDGTZFhxX,5,5,3,4,5,7,7,6,7,6,7,7,6,7,5,6,6,5,6,7,4,4,7,4,6,6,6,4,5,5,6,2,5,6,6,3,8,3,5,4,2,1,5,2,6,1,7,0,23,6,6.00,6.00,5.67,4.00,4.00,,,,,,,
R_dgIBZkuh8z4Edo1,4,4,4,4,5,6,7,5,5,3,7,7,6,7,5,6,6,7,5,7,7,7,5,7,7,7,6,6,7,7,7,5,5,4,6,4,10,4,5,3,2,#NULL!,5,4,6,7,6,0,25,3,6.67,5.00,5.00,6.50,7.00,,,,,,,
R_8ud3XtSdRd5zwCp,4,4,3,3,5,5,4,4,4,7,7,7,7,6,4,2,2,2,4,7,4,7,7,4,7,7,7,4,6,6,5,2,5,6,7,3,7,4,5,3,2,1,1,1,7,6,4,0,22,6,7.00,5.50,6.00,4.00,5.50,,,,,,,
R_3slIiLeAihIKl0x,3,3,4,4,5,5,7,2,5,6,6,6,6,6,6,3,7,2,4,6,4,4,6,5,7,7,6,4,6,6,6,3,6,6,7,5,9,4,3,2,5,1,4,7,7,6,7,0,25,5,6.67,5.50,6.33,4.50,4.00,,,,,,,
R_eeP7mxcCPbMtphH,1,1,1,1,4,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,#NULL!,5,4,5,7,5,7,7,7,6,7,6,6,2,6,5,6,4,10,5,4,3,2,1,3,1,7,6,5,0,33,6,7.00,6.00,5.67,5.50,4.50,,,,,,,
R_0lfnNnq4zduGVLL,4,4,4,4,5,5,5,5,5,6,7,7,7,6,6,3,3,1,5,6,3,2,5,6,6,6,6,4,5,5,6,3,6,6,6,4,9,4,5,3,2,1,1,5,6,1,6,0,24,5,6.00,5.50,6.00,5.00,2.50,,,,,,,
R_3azbyl7z16LQuyx,1,4,3,1,4,#NULL!,6,6,#NULL!,6,#NULL!,6,6,#NULL!,6,#NULL!,6,6,#NULL!,6,4,3,5,5,6,6,5,4,5,5,5,4,7,6,6,4,8,3,5,4,2,1,4,3,6,4,7,1,21,4,5.67,4.50,6.33,4.50,3.50,,,,,,,
R_ebvIpEEPpw1rfkp,4,5,4,3,5,5,6,6,5,7,7,7,7,7,5,5,6,6,5,7,6,6,7,6,6,7,7,7,7,7,7,1,7,7,6,5,9,5,2,4,3,1,4,5,7,7,7,1,21,7,6.67,7.00,6.67,6.50,6.00,,,,,,,
R_0r0IDt0YN9K6Xml,5,5,3,5,5,5,6,6,5,4,7,7,7,7,2,5,5,4,5,5,6,5,6,6,4,7,6,7,7,7,4,5,6,6,6,6,10,5,4,2,3,1,2,2,7,6,5,0,27,3,5.67,3.50,6.00,6.50,5.50,,,,,,,
R_1HVPZ7qMkBh4MFD,5,5,1,3,5,6,7,#NULL!,7,7,7,7,#NULL!,7,7,1,7,#NULL!,7,7,7,7,4,6,7,7,7,5,7,7,7,1,6,6,6,5,10,3,4,5,#NULL!,#NULL!,7,4,4,7,7,1,20,7,7.00,7.00,6.00,5.50,7.00,,,,,,,
R_b7LLgBsN4Yxq8Ad,3,4,3,3,4,4,4,4,4,5,7,7,7,7,6,3,2,5,5,6,4,5,4,4,5,6,5,4,4,5,5,4,4,4,4,4,8,2,5,4,3,1,2,2,6,4,6,0,27,4,5.33,4.50,4.00,4.00,4.50,,,,,,,
R_dbYjSaRhEfGL3KJ,1,2,4,3,4,#NULL!,1,5,4,5,#NULL!,6,7,2,5,#NULL!,2,3,4,4,5,6,6,7,6,6,5,6,6,6,6,6,5,4,6,4,8,3,4,2,5,1,5,2,7,5,7,1,25,2,5.67,4.00,5.00,6.50,5.50,,,,,,,
R_3ITIDZnL1bXc3GZ,4,4,4,4,4,6,6,6,3,6,7,7,7,6,6,6,6,6,4,6,4,3,5,5,5,5,6,5,5,5,3,5,6,6,6,6,8,5,3,4,2,1,3,4,6,5,6,0,27,3,5.33,3.00,6.00,5.00,3.50,,,,,,,
R_3PFjHTmM3ZXViZf,4,4,1,1,5,6,6,#NULL!,#NULL!,7,7,7,#NULL!,#NULL!,2,4,4,#NULL!,#NULL!,6,4,7,6,6,6,7,6,5,6,6,5,5,5,5,6,4,10,3,5,2,4,1,6,6,7,7,7,0,24,3,6.33,4.00,5.33,5.50,5.50,,,,,,,
R_aXfknOdSUrAbLVj,3,5,4,3,5,4,6,4,4,5,6,6,6,6,5,4,6,6,4,5,2,2,5,4,5,4,5,4,4,4,5,4,5,4,4,4,7,4,5,3,2,#NULL!,4,1,4,6,6,1,27,4,4.67,4.50,4.33,4.00,2.00,,,,,,,
R_cvEGLyUwmmyj6fz,3,4,2,5,5,4,5,4,6,6,6,7,6,6,5,5,4,3,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,8,5,4,3,2,1,4,4,4,4,4,0,19,4,4.00,4.00,4.67,4.00,4.00,,,,,,,
R_0Aip2U717NKthjL,5,1,2,1,5,5,#NULL!,7,#NULL!,6,7,#NULL!,7,#NULL!,5,3,#NULL!,5,#NULL!,6,1,2,6,6,7,7,6,4,6,4,3,4,5,6,6,3,8,1,5,3,4,2,2,1,6,5,7,1,23,4,6.67,3.50,5.67,5.00,1.50,,,,,,,
R_cNhh574WOy57g2h,3,2,2,4,4,5,6,4,6,6,6,6,6,6,6,5,4,4,5,6,4,5,6,4,5,6,6,4,5,5,6,2,6,5,6,4,10,5,4,2,3,1,5,4,6,6,5,0,28,6,5.67,6.00,5.67,4.00,4.50,,,,,,,
R_cwhq7rsrq5Hh2Dz,5,1,4,5,5,2,#NULL!,2,6,7,7,#NULL!,6,6,4,1,#NULL!,1,6,7,4,7,7,7,7,7,7,7,7,7,6,6,7,7,7,4,10,4,5,3,2,1,1,7,7,1,7,0,26,2,7.00,4.00,7.00,7.00,5.50,,,,,,,
R_bHkRciHQOrLEvo9,2,4,4,2,5,4,6,5,4,6,7,7,7,7,7,4,6,5,4,6,4,5,5,6,4,6,7,5,4,4,6,4,7,7,6,4,10,5,3,1,4,2,1,1,5,5,3,1,18,4,5.67,5.00,6.67,5.50,4.50,,,,,,,
R_1C8fegOg2hvwMS1,5,3,5,1,5,7,4,7,#NULL!,7,7,7,7,#NULL!,2,7,7,7,#NULL!,7,4,7,7,7,7,7,7,7,7,7,4,2,7,7,7,4,10,5,4,3,2,#NULL!,1,1,6,6,7,1,32,6,7.00,5.00,7.00,7.00,5.50,,,,,,,
R_1ETAcFlIQWLQYWp,1,1,1,3,5,#NULL!,#NULL!,#NULL!,1,7,#NULL!,#NULL!,#NULL!,1,7,#NULL!,#NULL!,#NULL!,1,7,4,7,7,7,7,7,7,7,7,7,7,2,7,7,7,4,8,3,4,5,1,2,4,1,5,7,7,1,26,6,7.00,6.50,7.00,7.00,5.50,,,,,,,
R_6idUBJEQNhezMep,3,2,2,2,5,5,6,6,4,6,7,7,7,5,5,5,6,6,3,6,5,5,4,4,6,6,4,6,6,6,2,6,6,6,6,5,8,3,5,2,4,1,3,6,6,6,6,0,23,2,5.33,2.00,6.00,5.00,5.00,,,,,,,
R_eRNbd1Q2aN0qeqh,5,3,2,3,5,4,4,4,4,7,7,7,7,6,5,2,6,6,2,7,6,5,6,7,6,7,7,7,7,7,7,3,7,7,7,4,10,5,3,2,1,4,3,4,6,6,6,0,24,5,6.67,6.00,7.00,7.00,5.50,,,,,,,
R_a3GXU1bjil1IXlj,4,1,1,1,4,5,#NULL!,#NULL!,#NULL!,4,7,#NULL!,#NULL!,#NULL!,5,5,#NULL!,#NULL!,#NULL!,6,5,3,5,4,6,6,6,4,5,5,5,6,6,7,6,4,8,3,5,2,4,1,5,4,6,3,4,0,25,2,6.00,3.50,6.33,4.00,4.00,,,,,,,
R_9nvFSXJXcNAuvNr,4,3,4,3,5,6,5,6,4,6,6,6,6,5,5,6,6,7,6,7,5,5,6,6,6,7,7,5,6,6,6,2,6,7,7,4,9,4,5,2,3,1,4,5,5,4,7,0,23,6,6.67,6.00,6.67,5.50,5.00,,,,,,,
R_5C12E3R7OEEZOEl,4,4,3,2,4,4,4,4,4,5,7,7,7,7,6,4,4,4,4,5,4,3,4,4,4,4,4,5,4,4,3,4,4,5,5,5,6,5,1,3,2,4,1,2,5,2,5,0,30,4,4.00,3.50,4.67,4.50,3.50,,,,,,,
R_008PUf2twIfKaLr,4,4,2,2,5,5,7,7,5,6,7,7,7,6,5,5,6,7,5,7,4,5,7,6,7,7,7,6,6,6,5,3,6,6,7,5,10,4,5,3,2,1,5,5,6,7,7,1,24,5,7.00,5.00,6.33,6.00,4.50,,,,,,,
R_095Of5zRSX0sv7T,3,4,2,1,4,2,6,7,#NULL!,6,7,7,7,#NULL!,3,1,6,1,#NULL!,7,4,7,6,7,7,7,7,7,7,7,7,1,5,6,6,3,10,4,5,1,3,2,7,1,7,7,7,1,27,7,7.00,7.00,5.67,7.00,5.50,,,,,,,
R_a32xHIi7tqfQyIB,5,5,5,5,5,6,6,6,5,5,6,6,6,5,5,5,5,5,6,7,5,4,6,5,6,6,6,5,6,6,4,4,5,6,7,5,10,5,4,3,2,1,5,4,6,6,4,0,20,4,6.00,4.00,6.00,5.00,4.50,,,,,,,
R_eEdUnmgdsLzP2Rf,3,5,2,2,5,5,6,6,4,6,6,6,6,4,2,6,6,6,3,6,4,6,7,5,7,7,7,4,6,5,6,3,7,5,6,3,9,4,5,1,3,2,4,4,6,4,7,1,19,5,7.00,5.50,6.00,4.50,5.00,,,,,,,
R_8Gt7OK6rqt1QFnv,4,4,3,3,5,6,6,6,5,6,7,7,7,6,6,5,5,6,5,6,4,6,6,5,6,6,6,6,6,6,6,2,6,6,6,4,8,4,5,3,2,1,5,3,5,5,6,1,24,6,6.00,6.00,6.00,5.50,5.00,,,,,,,
R_a4V5I9z8TBYw7lj,2,2,4,4,4,4,4,6,6,6,7,7,7,7,7,4,4,4,7,7,5,5,6,5,5,5,5,5,5,6,5,5,6,6,7,5,6,5,4,2,3,1,4,7,4,4,4,0,28,3,5.00,4.00,6.33,5.00,5.00,,,,,,,
R_7VRQnKnSbnufbvL,3,4,2,2,5,5,6,5,4,7,6,7,7,5,5,5,4,3,4,7,4,4,7,4,6,7,6,6,6,4,7,1,6,7,6,4,10,5,4,1,2,3,4,3,6,7,7,0,27,7,6.33,7.00,6.33,5.00,4.00,,,,,,,
R_4JIuAmNLvJ1patf,5,3,1,5,5,5,4,#NULL!,7,7,7,7,#NULL!,7,5,4,4,#NULL!,6,7,4,7,6,4,7,7,7,4,6,7,4,5,5,4,7,5,9,5,2,4,3,1,7,4,3,4,7,0,21,3,7.00,3.50,5.33,4.00,5.50,,,,,,,
R_6FEBMbGp7QKzsBT,1,4,1,1,4,#NULL!,6,#NULL!,#NULL!,7,#NULL!,6,#NULL!,#NULL!,3,#NULL!,5,#NULL!,#NULL!,6,4,4,5,5,7,6,5,6,6,6,6,4,6,5,7,4,7,1,5,3,4,2,4,1,7,1,7,0,24,4,6.00,5.00,6.00,5.50,4.00,,,,,,,
R_2a7ODiDDvPVDGhD,5,5,4,4,5,1,1,4,4,5,7,7,7,6,5,3,3,4,5,7,3,2,7,3,7,7,7,1,6,7,2,6,7,2,7,4,8,3,1,2,4,5,1,1,4,6,7,1,23,2,7.00,2.00,5.33,2.00,2.50,,,,,,,
R_8igD7vPFgEFdrBr,2,4,2,2,5,4,4,4,4,7,5,5,5,5,3,4,4,4,4,7,6,6,6,6,6,6,7,6,6,6,6,3,5,5,5,4,10,4,5,3,2,1,3,3,7,6,6,0,21,5,6.33,5.50,5.00,6.00,6.00,,,,,,,
R_cYei8HxOPmU4keh,2,4,4,2,4,2,7,1,4,6,7,7,7,4,5,1,7,1,4,6,4,4,5,3,4,4,5,3,4,4,6,5,4,4,4,4,10,5,3,2,4,1,7,7,7,3,5,0,33,3,4.33,4.50,4.00,3.00,4.00,,,,,,,
R_5cgvQf5JkzT5aU5,3,3,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,4,5,5,5,4,8,4,3,2,5,1,3,3,5,5,5,1,32,4,4.33,4.00,5.00,4.00,4.00,,,,,,,
R_6rsxKDqaq1thnO5,4,5,3,4,5,4,7,4,4,7,7,7,5,6,7,4,6,3,4,7,4,3,5,7,7,7,5,7,7,7,6,1,5,5,6,4,8,4,5,2,3,1,5,6,7,7,7,1,20,7,6.33,6.50,5.33,7.00,3.50,,,,,,,
R_e42ac6XPlC51Jpr,4,5,2,4,5,2,2,2,6,7,7,7,7,7,3,2,3,6,5,7,5,1,6,3,5,7,7,3,4,6,4,1,6,4,5,3,10,5,1,3,4,2,7,6,7,7,7,1,19,7,6.33,5.50,5.00,3.00,3.00,,,,,,,
R_6X5QI3ZU7hjt5FX,5,5,5,5,5,4,5,5,5,6,7,7,7,7,6,4,4,4,4,7,6,6,6,6,6,7,7,5,6,6,5,6,7,6,6,4,10,5,4,3,2,1,6,5,6,6,7,0,23,2,6.67,3.50,6.33,5.50,6.00,,,,,,,
R_2hhwgtK2Lx8Ba05,2,5,2,2,5,5,7,5,5,7,7,7,7,7,6,3,4,4,3,6,4,3,6,2,6,6,6,2,4,4,6,4,5,5,5,5,10,5,4,2,3,1,7,5,6,6,6,0,19,4,6.00,5.00,5.00,2.00,3.50,,,,,,,
R_8wdVTCA3Zwx231r,4,3,3,3,5,6,7,5,6,7,7,7,6,6,5,5,4,5,4,6,4,5,7,5,7,6,7,5,5,5,6,2,5,6,5,6,9,5,4,3,2,#NULL!,1,2,5,5,7,0,22,6,6.67,6.00,5.33,5.00,4.50,,,,,,,
R_8vRxBXc6wlQ0p0x,5,5,5,5,5,5,7,3,6,6,5,7,4,7,4,3,1,4,5,6,5,7,3,6,7,7,7,6,7,4,6,3,7,6,6,4,10,5,3,2,4,1,5,1,6,6,7,0,29,5,7.00,5.50,6.33,6.00,6.00,,,,,,,
R_9zwI7sysp8Glc33,1,4,1,1,3,#NULL!,6,#NULL!,#NULL!,4,#NULL!,7,#NULL!,#NULL!,3,#NULL!,5,#NULL!,#NULL!,7,4,3,6,4,7,7,7,5,6,6,6,3,6,5,5,4,8,5,4,3,2,1,5,1,1,5,5,0,22,5,7.00,5.50,5.33,4.50,3.50,,,,,,,
R_3UBEg6PPRVeTG2V,4,4,3,3,4,6,6,5,5,6,7,7,6,6,7,6,6,5,4,6,4,4,6,5,6,6,6,3,6,6,5,4,5,5,6,3,8,3,5,4,2,#NULL!,2,2,5,5,5,1,19,4,6.00,4.50,5.33,4.00,4.00,,,,,,,
R_bDjoMu1iSaPoEwl,1,1,1,5,5,#NULL!,#NULL!,#NULL!,7,7,#NULL!,#NULL!,#NULL!,7,5,#NULL!,#NULL!,#NULL!,5,7,4,4,7,4,4,7,7,5,5,5,4,5,7,7,4,4,10,5,4,3,2,1,5,4,5,1,5,1,24,3,6.00,3.50,6.00,4.50,4.00,,,,,,,
R_dndYgmQvHz6YAC1,3,3,2,2,5,3,6,6,3,7,7,7,7,7,3,2,2,6,2,7,4,5,6,4,7,7,7,6,6,6,6,2,5,5,6,3,10,5,2,3,4,1,6,7,7,4,7,0,21,6,7.00,6.00,5.33,5.00,4.50,,,,,,,
R_1TVGOYF75L813nL,4,4,4,4,5,5,5,5,5,7,6,6,6,6,5,6,5,6,5,7,4,5,5,5,5,5,4,5,4,4,4,5,7,6,7,6,8,4,2,5,3,1,4,4,4,4,6,0,24,3,4.67,3.50,6.67,5.00,4.50,,,,,,,
R_20lRcFcMfP4EtlX,5,5,5,5,5,5,5,5,5,6,7,7,6,5,5,6,6,6,5,6,4,5,5,4,7,7,7,4,7,7,6,1,5,4,6,7,10,5,4,2,3,1,1,1,7,6,7,1,28,7,7.00,6.50,5.00,4.00,4.50,,,,,,,
R_7Wdi0M7QS81WoRL,2,2,2,2,5,1,6,5,5,6,6,6,4,6,4,4,6,4,6,6,4,5,5,4,7,6,6,3,5,5,3,3,5,6,5,4,8,5,3,4,2,1,3,5,4,4,4,0,19,5,6.33,4.00,5.33,3.50,4.50,,,,,,,
R_4JCZrWVjQUHrZZj,5,3,3,3,5,7,7,7,3,2,7,7,7,6,5,5,7,5,3,6,4,4,7,5,7,7,7,5,5,6,4,2,6,6,5,5,8,2,4,5,3,1,5,7,7,4,6,0,32,6,7.00,5.00,5.67,5.00,4.00,,,,,,,
R_dh5zCPQIGKpm7GZ,3,3,2,3,5,3,3,3,3,7,6,6,6,7,3,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,1,5,7,7,3,10,5,4,2,3,#NULL!,7,5,5,7,7,1,26,7,7.00,7.00,6.33,7.00,7.00,,,,,,,
R_6RV3Zh5F0ZgEoO9,2,2,2,3,4,3,4,6,3,6,6,6,7,6,3,3,5,6,4,7,4,5,4,3,7,7,7,4,6,4,7,1,4,6,4,5,10,5,1,3,4,2,1,1,6,1,7,1,26,7,7.00,7.00,4.67,3.50,4.50,,,,,,,
R_dnBkpWwalVr6qgZ,4,3,3,3,5,7,7,7,6,6,7,7,7,6,6,6,6,6,6,7,4,4,6,4,6,6,6,4,4,4,6,3,5,5,5,4,8,4,5,3,2,1,6,3,5,6,7,1,23,5,6.00,5.50,5.00,4.00,4.00,,,,,,,
R_b7XKbn41kYozsq1,4,4,4,4,5,5,6,6,4,6,7,7,7,7,7,3,3,6,4,7,4,4,4,5,5,5,5,6,6,3,4,7,6,6,5,5,7,2,1,3,4,5,4,1,5,6,7,0,26,1,5.00,2.50,5.67,5.50,4.00,,,,,,,
R_74frbxl55SbMK9f,4,2,2,2,5,4,6,2,2,7,7,7,2,4,7,5,6,3,2,7,4,4,7,6,7,6,7,6,6,7,3,5,7,7,7,5,10,5,4,3,2,1,1,2,3,6,5,1,21,3,6.67,3.00,7.00,6.00,4.00,,,,,,,
R_5mPIfvj3GuDI3Ix,4,4,4,4,5,5,5,5,5,6,7,7,7,7,5,5,4,6,5,6,4,6,6,6,7,6,6,7,6,6,5,3,6,6,5,4,8,5,4,3,2,1,3,7,4,7,7,0,19,5,6.33,5.00,5.67,6.50,5.00,,,,,,,
